EmployeeID,Department,Position,Education,Age,Gender,Salary,HireDate
3748,Legal,Technician,Technical Diploma,56,F," R$ 20,956.88 ",2021-02-22
3749,HR,Director, ,61,M," R$ 9,203.18 ",2013-04-15
3750,Finance,Technician,Technical Diploma,38,M," R$ 19,658.29 ",2016-09-29
3751,Legal,Analyst,Bachelor,27,F," R$ 12,762.20 ",2023-10-16
3752,Operations,Coordinator,Bachelor,64,F," R$ 11,126.15 ",2018-09-07
3753,Logistics,Specialist,Master,35,F," R$ 5,769.58 ",2019-01-16
3754,Finance,Director,PhD,54,M," R$ 23,330.08 ",03/06/2012
3755,Operations,Coordinator,Bachelor,49,F," R$ 10,916.83 ",17/12/2019
3756,IT,Analyst,Bachelor,59,M," R$ 14,374.63 ",2010-04-20
3757,Logistics,Coordinator,Bachelor,28,F," R$ 5,585.57 ",2023-09-30
3758, ,Director,PhD,32,F," R$ 17,259.63 ",2022-06-07
3759,Finance,Analyst,Bachelor,54,M," R$ 22,659.21 ",2010-04-14
3760,Legal,Assistant,High School,24,F," R$ 13,820.18 ",2012-01-19
3761,IT,Technician,Technical Diploma,43,F, ,06/06/2013
3762,Finance,Technician,,34,F," R$ 16,674.94 ",2014-04-03
3763,Legal,Assistant,High School,50,," R$ 18,359.15 ",2018-04-17
3764,Finance,Assistant,High School,27,F," R$ 17,125.55 ",2020-06-03
3765,Logistics,,Bachelor,63,M," R$ 8,373.61 ",2017-02-09
3766,HR,Assistant, ,60,M," R$ 10,220.22 ",2019-03-20
3767,IT,Specialist,Master,64,F," R$ 16,204.17 ",23/11/2023
3768,Marketing,Coordinator,Bachelor,49,M," R$ 10,991.11 ",2013-07-12
3769,Marketing,Specialist,Master,36,F," R$ 9,124.30 ",2016-04-14
3770,Finance,Technician,Technical Diploma,45,M," R$ 17,240.47 ",21/12/2017
3771,Legal,Specialist,Master,64,F," R$ 18,280.10 ",2010-08-25
3772,IT,Analyst,Bachelor,47,F," R$ 15,878.70 ",2017-04-01
3773,Marketing,Specialist,Master,22,M," R$ 8,544.79 ",03/11/2021
3774,IT,Director,PhD,47,M," R$ 14,060.57 ",2021-06-27
3775,Operations,Director,PhD,52,F," R$ 10,444.89 ",2017-02-06
3776,Legal, ,Master,44,F," R$ 14,497.79 ",2023-12-26
3777,Marketing,Analyst,Bachelor,53,M," R$ 13,235.46 ",2022-01-03
3778,Legal,,Technical Diploma,22,M," R$ 10,675.13 ",06/01/2021
3779,Operations,Technician,Technical Diploma,39,F," R$ 9,129.25 ",20/08/2012
3780,Logistics,Coordinator,Bachelor,38,F," R$ 6,532.25 ",2012-12-28
3781,Marketing,,Master,49,M," R$ 11,717.65 ",2021-03-21
3782,Logistics,Coordinator,Bachelor,22,F," R$ 4,709.42 ",2016-08-19
3783,Marketing,Technician,Technical Diploma,57,M," R$ 13,081.69 ",2012-07-24
3784,Finance,Assistant,High School,26,M," R$ 15,446.67 ",22/04/2014
3785,Operations,Analyst,Bachelor,26,," R$ 8,044.17 ",2020-07-09
3786,HR,Analyst,Bachelor,23,F," R$ 6,439.27 ",2019-04-11
3787, ,Technician,Technical Diploma,32,F," R$ 7,728.24 ",2012-05-19
3788,HR,Assistant,High School,56,F," R$ 8,551.39 ",09/03/2014
3789,Finance,,Master,51,F," R$ 22,475.18 ",2013-12-19
3790,HR,,PhD,53,M," R$ 8,705.77 ",2023-12-25
3791,Logistics,Specialist,Master,29,M," R$ 5,163.56 ",2016-06-18
3792,IT,Assistant,High School,23,F," R$ 9,349.04 ",2010-10-05
3793, ,Technician, ,57,F," R$ 11,790.58 ",2012-04-03
3794,Legal,Manager,Master,60,F," R$ 20,066.85 ",2014-10-05
3795,Legal,Manager, ,46,F," R$ 17,750.45 ",2017-05-11
3796,IT,Analyst,Bachelor,40,F," R$ 12,208.43 ",2016-07-17
3797,Legal,Manager,Master,28,F," R$ 13,785.26 ",2020-11-04
3798,Marketing,,Master,61,M," R$ 12,303.69 ",2021-06-14
3799,IT,Assistant,High School,35,F," R$ 12,748.91 ",2019-09-02
3800,Logistics,Technician,Technical Diploma,25,F," R$ 5,504.57 ",2010-07-28
3801,Finance,Assistant,High School,54,F," R$ 23,661.23 ",2017-05-30
3802,IT,Analyst,Bachelor,58,M," R$ 13,576.84 ",2016-01-16
3803,HR,,PhD,64,M," R$ 9,697.11 ",2014-09-03
3804,Legal,Coordinator,Bachelor,51,F," R$ 19,758.65 ",21/03/2015
3805,Marketing,Manager,Master,41,F," R$ 10,192.26 ",2015-07-18
3806,Marketing,Analyst,Bachelor,35,M," R$ 10,135.48 ",2018-07-21
3807,Marketing,Technician,Technical Diploma,48,F," R$ 12,063.42 ",2017-12-24
3808,Marketing,Director,PhD,34,F," R$ 10,572.51 ",2013-04-29
3809,Operations,Director,PhD,28,F," R$ 7,649.75 ",2011-03-08
3810,Operations,Manager,Master,39,F," R$ 8,895.67 ",2014-07-09
3811,IT,Coordinator,Bachelor,59,F," R$ 19,130.99 ",07/02/2018
3812,Legal,Coordinator,Bachelor,60, ," R$ 20,284.71 ",2019-04-05
3813,Marketing,Coordinator,Bachelor,30,M, ,2019-04-03
3814,Marketing,Assistant,High School,44,M," R$ 11,343.01 ",2015-05-04
3815,Marketing,Technician,Technical Diploma,52,F,,2019-08-03
3816,Operations,Coordinator,Bachelor,23,F," R$ 7,134.75 ",2012-12-22
3817,,Analyst,Bachelor,61,F," R$ 9,864.53 ",2010-08-03
3818,HR,Coordinator, ,59,F," R$ 9,617.98 ",13/06/2018
3819,Marketing,Manager,Master,62,M, ,2021-04-20
3820,HR,Technician,Technical Diploma,60,M," R$ 9,222.32 ",09/10/2010
3821,Operations,Analyst,Bachelor,26,F," R$ 7,370.07 ",2014-10-29
3822,Legal,Assistant,High School,44, ," R$ 20,583.02 ",2023-01-10
3823,IT,Manager,Master,53,M," R$ 15,783.07 ",2016-02-27
3824,Finance,Analyst,Bachelor,60,M," R$ 24,387.30 ",2014-09-26
3825,HR,Analyst,Bachelor,37,M," R$ 7,023.08 ",2016-05-04
3826,Operations,Technician,Technical Diploma,32,M," R$ 7,697.98 ",2017-12-12
3827,Operations,Technician,Technical Diploma,35,M," R$ 8,745.69 ",2021-01-22
3828,Logistics,Specialist,Master,24,M," R$ 4,759.07 ",2011-08-19
3829,IT,Director,PhD,29,F," R$ 10,483.74 ",2019-01-07
3830,Legal,Manager,Master,36,F," R$ 16,498.52 ",17/01/2015
3831,Finance,Technician,Technical Diploma,30,M," R$ 18,089.75 ",2013-07-06
3832,,Technician,,37,M," R$ 6,663.10 ",2022-12-22
3833,Legal,Technician,Technical Diploma,47,F," R$ 17,013.26 ",12/04/2022
3834,Legal,Analyst,Bachelor,53,F," R$ 22,143.29 ",2013-08-27
3835,Logistics,Manager,Master,39,F," R$ 5,954.64 ",2010-02-26
3836,IT,Technician,Technical Diploma,29,M," R$ 11,204.95 ",13/07/2011
3837,IT,Director,PhD,60,F," R$ 15,095.60 ",22/08/2022
3838,Legal,Analyst,Bachelor,53,F," R$ 19,327.01 ",2020-07-03
3839,Logistics,Specialist,Master,31,F, ,2010-08-24
3840,HR,Manager,Master,33,F," R$ 7,724.62 ",2021-10-19
3841,Finance,Analyst,Bachelor,33,F," R$ 18,134.94 ",2020-12-07
3842,Marketing,Manager,Master,31,," R$ 9,637.92 ",2012-08-05
3843,Operations,Technician,Technical Diploma,55,F," R$ 11,950.08 ",2017-07-15
3844,IT,Director,PhD,51,," R$ 13,851.18 ",2021-08-20
3845,HR, ,Master,52,M," R$ 8,261.98 ",2022-08-01
3846,Operations,Specialist,Master,59,M,,2018-11-25
3847,IT,Coordinator,Bachelor,46,F," R$ 14,142.57 ",2013-06-20
3848,Legal,Director,PhD,45,F," R$ 16,084.78 ",2020-02-08
3849,IT,Specialist,Master,54,M," R$ 14,140.66 ",06/05/2016
3850,Logistics,Specialist,Master,30,F," R$ 6,016.76 ",2015-10-17
3851,Marketing,Technician,Technical Diploma,46,M," R$ 11,758.92 ",01/10/2017
3852,Marketing,Manager,Master,41,F," R$ 10,312.82 ",2018-01-27
3853,HR,Analyst,Bachelor,38,M,,22/10/2014
3854,Logistics,Specialist,Master,27,F," R$ 5,868.46 ",17/10/2020
3855,Legal,Director,PhD,57,F," R$ 20,322.07 ",14/07/2017
3856,Marketing,Coordinator,Bachelor,62,M,,2023-06-17
3857,Legal,Analyst, ,41,M," R$ 17,756.54 ",28/07/2016
3858,IT,Coordinator,Bachelor,47,F," R$ 13,143.73 ",2011-09-04
3859,HR,Coordinator,Bachelor,61,F," R$ 9,639.95 ",2022-01-30
3860,HR,Analyst,Bachelor,33,F," R$ 6,791.85 ",2012-08-11
3861,Marketing,Specialist,Master,28,M," R$ 8,344.56 ",2010-04-26
3862,Logistics,Technician,Technical Diploma,61,F," R$ 9,737.87 ",2014-01-22
3863,IT,Manager,Master,51,F," R$ 14,192.37 ",2018-03-18
3864,Operations,Technician,Technical Diploma,43,M,,2016-02-13
3865,Logistics,Analyst,Bachelor,63,F, ,2017-02-08
3866,Finance,Technician,Technical Diploma,50,M," R$ 22,324.60 ",2014-03-31
3867,Legal,Assistant,High School,43,M," R$ 16,537.82 ",2018-10-05
3868,HR,Manager,Master,45,M," R$ 8,551.11 ",2020-01-12
3869,Legal,Specialist,Master,24,M," R$ 12,160.02 ",31/10/2016
3870,IT,Coordinator,Bachelor,62,M," R$ 17,479.64 ",2022-10-22
3871,Marketing,Assistant,High School,45,F," R$ 10,770.11 ",2012-05-31
3872,Legal,,,47,M," R$ 22,000.41 ",04/09/2019
3873,Logistics,Coordinator,Bachelor,26,F," R$ 5,098.25 ",2018-05-03
3874,Logistics,Analyst,Bachelor,34,F," R$ 6,324.45 ",2016-12-23
3875,Marketing,Assistant,High School,58,F," R$ 12,740.54 ",2015-11-19
3876,HR,Coordinator,Bachelor,43,F," R$ 7,937.72 ",2015-08-22
3877,Legal,,Bachelor,55,, ,2014-09-25
3878,Operations,Assistant,High School,60,F," R$ 12,429.10 ",2013-12-27
3879,,Technician,Technical Diploma,24,M," R$ 4,892.96 ",2015-05-03
3880,Marketing,Technician,Technical Diploma,53,M," R$ 13,644.36 ",2013-12-16
3881,Operations,Manager,Master,45,M," R$ 10,356.91 ",2012-03-23
3882,Marketing,Director,PhD,30,M," R$ 9,441.51 ",2023-03-01
3883, ,Manager,Master,24,F," R$ 4,952.54 ",2014-02-28
3884,HR,Manager,Master,43,M," R$ 9,050.19 ",2012-12-12
3885, ,Assistant,High School,45,F," R$ 8,301.48 ",2015-01-10
3886,Logistics,Analyst,Bachelor,59,M," R$ 9,244.22 ",24/09/2010
3887,HR,Analyst,Bachelor,31,M," R$ 7,318.39 ",2010-10-02
3888,Operations,Assistant,High School,56,F," R$ 10,927.32 ",2012-09-20
3889, ,Technician,Technical Diploma,41,M," R$ 18,970.03 ",10/08/2023
3890,HR,Analyst,Bachelor,62,F," R$ 10,462.22 ",2011-11-12
3891,Legal,Analyst,Bachelor,33,M," R$ 14,595.63 ",20/02/2014
3892,IT,Coordinator,Bachelor,64,F," R$ 15,988.97 ",2013-07-02
3893,Operations,Specialist,Master,33,M," R$ 8,231.17 ",2019-09-19
3894,HR,Technician, ,38,," R$ 7,123.95 ",2022-05-28
3895,Legal,Assistant,High School,25,M," R$ 13,469.46 ",2013-05-24
3896,Operations,Coordinator,Bachelor,63,M," R$ 10,728.40 ",2011-11-23
3897,IT, , ,29,F," R$ 13,152.17 ",2022-02-21
3898,Legal,Assistant,High School,28,F," R$ 14,937.09 ",2020-08-18
3899,Legal,Assistant,High School,39,F," R$ 14,527.99 ",2014-01-24
3900,Legal,Coordinator,Bachelor,47,M," R$ 16,553.36 ",2012-09-10
3901,Marketing,Technician,Technical Diploma,52,F,,2021-05-18
3902,Marketing,Technician,Technical Diploma,29,F," R$ 8,192.80 ",19/12/2011
3903,,Coordinator,Bachelor,55,M," R$ 12,408.56 ",2014-11-13
3904,IT,Manager,Master,37,F," R$ 11,673.74 ",2020-10-28
3905,Logistics,Assistant,High School,41,F," R$ 7,091.28 ",2010-08-04
3906,Marketing, ,Technical Diploma,31,M," R$ 9,750.01 ",2010-08-24
3907,HR,Manager,Master,26,F," R$ 6,586.38 ",2012-08-18
3908,Logistics,Analyst,Bachelor,32,F," R$ 6,119.51 ",2022-01-04
3909,Operations,Specialist,Master,59,M," R$ 10,673.20 ",2021-12-30
3910,Marketing,Assistant,High School,60,M," R$ 13,567.77 ",18/02/2015
3911,IT,Analyst,Bachelor,43,M," R$ 14,740.54 ",2013-04-04
3912,Logistics,Assistant,High School,32,M," R$ 5,918.34 ",11/11/2019
3913,IT,Director,PhD,39,F," R$ 13,295.27 ",2015-12-25
3914,IT,Assistant,High School,39,F," R$ 12,129.86 ",2012-05-19
3915,Logistics,Manager,Master,52,F," R$ 8,213.20 ",2014-04-02
3916,Operations, ,Bachelor,41,M," R$ 9,880.38 ",01/06/2022
3917,Operations,Technician,Technical Diploma,44,F," R$ 9,954.74 ",2017-01-18
3918,,Coordinator,Bachelor,61,F," R$ 21,748.00 ",2020-09-29
3919,Finance,Specialist,Master,31,F," R$ 15,812.44 ",22/08/2013
3920,HR,Manager,Master,38,M," R$ 7,913.00 ",2021-05-27
3921, ,Coordinator,Bachelor,62,F," R$ 15,108.62 ",2018-10-02
3922,Marketing,Technician,Technical Diploma,29,M," R$ 7,435.60 ",2012-10-14
3923, ,,PhD,52,F," R$ 19,408.79 ",2019-01-13
3924,Marketing,Coordinator,Bachelor,61,M," R$ 13,726.01 ",2017-11-24
3925,Legal,Analyst,Bachelor,47,M," R$ 17,554.77 ",11/12/2018
3926,Marketing,Technician,Technical Diploma,63,F," R$ 14,949.85 ",2013-05-02
3927,Marketing, ,Bachelor,30,F," R$ 8,615.60 ",2016-05-10
3928,HR,Technician,Technical Diploma,53,F," R$ 8,369.71 ",2023-09-23
3929,Logistics,Manager,Master,44,M," R$ 7,701.64 ",2011-03-11
3930,Legal,Assistant,High School,53,F," R$ 19,629.93 ",2012-09-06
3931,Finance,Technician,Technical Diploma,57,M," R$ 21,701.77 ",2010-12-06
3932,Finance,Director,PhD,26,M," R$ 16,703.67 ",2011-11-03
3933,,Coordinator,Bachelor,22,M," R$ 5,682.72 ",19/05/2012
3934,Operations,Analyst,Bachelor,52,F," R$ 10,115.74 ",2020-12-27
3935,Legal,Manager,Master,52,F," R$ 17,773.28 ",2010-06-17
3936,HR,Analyst,Bachelor,30,F," R$ 6,744.66 ",2021-02-18
3937,Legal,Analyst,Bachelor,54,F," R$ 17,900.19 ",2020-07-12
3938,HR,Technician,Technical Diploma,56,F," R$ 9,834.99 ",2016-09-17
3939,Finance,Coordinator,Bachelor,47,F,,2018-05-19
3940,Logistics,Coordinator,Bachelor,23,M," R$ 4,915.47 ",2020-05-20
3941,HR,Coordinator,Bachelor,55,M," R$ 8,383.48 ",2012-11-17
3942,Legal,Specialist,Master,38,M," R$ 16,212.87 ",2015-06-06
3943,Operations,Manager,,27,M," R$ 7,061.59 ",2020-11-01
3944,HR,Director,PhD,58,M,,2011-04-06
3945,Operations,Coordinator,Bachelor,52,M," R$ 9,778.09 ",2019-05-03
3946,IT,Specialist,Master,49,F," R$ 16,353.91 ",2012-10-17
3947,HR,Coordinator,Bachelor,42,F," R$ 8,444.34 ",2022-12-26
3948,Marketing,Coordinator,Bachelor,32,F,,20/06/2011
3949,Legal,Manager,Master,62,F," R$ 22,094.88 ",2020-02-16
3950,Operations,Analyst,Bachelor,57,F," R$ 11,846.36 ",2023-01-19
3951,IT,Coordinator,Bachelor,60,M," R$ 17,338.40 ",2021-02-13
3952,Finance,Coordinator,Bachelor,48,F," R$ 20,958.78 ",2015-09-30
3953,HR,Manager,Master,41,F," R$ 8,160.77 ",2019-01-10
3954,Legal,Director,PhD,41,M," R$ 17,658.74 ",2011-02-21
3955,Legal,Technician,Technical Diploma,23,M," R$ 13,849.02 ",2022-04-18
3956,Operations,Coordinator,Bachelor,58,M," R$ 31,134.81 ",28/04/2022
3957,Logistics,,Master,48,M," R$ 7,819.37 ",2021-09-29
3958,Operations,Specialist,Master,39,M," R$ 10,946.06 ",2016-06-08
3959,Logistics,Coordinator, ,34,F, ,2016-12-31
3960,HR,Manager,Master,39,M," R$ 7,383.00 ",2013-01-20
3961,Finance,Technician,Technical Diploma,32,M," R$ 18,057.48 ",23/04/2011
3962,Finance,Assistant,High School,35,F," R$ 20,290.86 ",2023-10-31
3963,Marketing,Director,PhD,25,F," R$ 8,718.27 ",2021-06-19
3964,Finance,Assistant,High School,60,M," R$ 25,450.67 ",2017-12-10
3965,Finance,Manager,Master,34,M," R$ 18,803.20 ",2019-06-27
3966,Logistics,Technician,Technical Diploma,40,F," R$ 6,576.92 ",2016-07-27
3967,HR,Technician,Technical Diploma,64,M," R$ 10,001.90 ",2013-11-11
3968,Operations, ,Technical Diploma,60, ," R$ 10,867.16 ",2013-12-25
3969,Operations,Technician,Technical Diploma,46, ," R$ 10,087.30 ",2019-04-28
3970,Legal,Coordinator,Bachelor,36,F," R$ 17,561.56 ",22/12/2019
3971,Finance,Specialist,Master,41,F," R$ 19,322.33 ",29/04/2015
3972,Logistics,Director,PhD,38,M," R$ 5,328.61 ",2017-09-11
3973,HR,Specialist,Master,22,M," R$ 5,153.00 ",01/02/2017
3974,Logistics,Manager,Master,50,F," R$ 8,750.73 ",2012-01-23
3975,IT,Director,PhD,40,F," R$ 13,812.70 ",03/02/2022
3976,Finance,Manager,Master,51,M," R$ 21,484.27 ",2014-02-04
3977,IT,Specialist,Master,46, ," R$ 14,541.18 ",2013-05-24
3978,Marketing,Technician,Technical Diploma,49,M," R$ 12,166.42 ",01/02/2022
3979,HR,Director,PhD,58,F,,2022-05-26
3980,Marketing,Assistant,High School,63,F," R$ 13,697.55 ",2018-04-21
3981,HR,Director,PhD,32,M," R$ 7,689.55 ",2018-10-07
3982,Finance,Coordinator,Bachelor,37,M," R$ 17,934.07 ",23/04/2017
3983,HR,Assistant,High School,39,M," R$ 7,487.09 ",2021-10-29
3984,Legal,Technician,Technical Diploma,62,M," R$ 21,126.99 ",2019-05-07
3985,IT,Manager,Master,30, ," R$ 10,683.65 ",2023-03-26
3986,Operations,Coordinator,Bachelor,49,F," R$ 9,818.40 ",2020-11-15
3987,Legal,Manager,Master,48,F," R$ 18,426.71 ",2016-06-24
3988,Logistics,Director,PhD,59,," R$ 8,973.54 ",2018-06-12
3989,Operations,Coordinator,Bachelor,44,F," R$ 10,954.86 ",2022-06-10
3990,Operations,Assistant,High School,64,F," R$ 11,889.68 ",2015-04-20
3991,HR,Specialist,Master,43,M," R$ 7,662.45 ",2016-10-25
3992,Marketing,Specialist,Master,25,M," R$ 7,141.45 ",2018-01-24
3993,Marketing,Coordinator,Bachelor,53,F," R$ 13,259.58 ",24/11/2021
3994,HR,Assistant,High School,45,F," R$ 8,331.03 ",2020-08-23
3995,Operations,Analyst,Bachelor,59,F," R$ 11,588.89 ",2010-05-15
3996,HR,Director,PhD,49,M," R$ 9,486.89 ",2017-10-31
3997,Logistics,Specialist,Master,27,M," R$ 5,189.16 ",2014-09-14
3998,Legal,Analyst,Bachelor,54,F," R$ 21,681.63 ",05/09/2020
3999,Operations,Specialist,Master,52,F," R$ 10,304.80 ",2013-12-12
4000,HR,Assistant,High School,31,M," R$ 5,300.69 ",2019-01-15
4001,Legal,Director,PhD,33,M," R$ 15,170.29 ",2014-02-15
4002,Finance,Specialist,Master,28,M," R$ 16,609.12 ",2015-10-07
4003,Operations,Analyst,,45,M," R$ 9,880.29 ",2022-04-22
4004,Operations,Assistant,High School,49,F," R$ 11,863.34 ",2021-04-01
4005,IT,Analyst,Bachelor,32,M," R$ 12,361.64 ",2013-06-23
4006,Marketing,Manager,Master,53,," R$ 12,687.62 ",2017-10-13
4007,Marketing,Coordinator,Bachelor,41,M," R$ 11,058.12 ",2016-12-27
4008,Operations,Analyst,Bachelor,49,M," R$ 10,401.98 ",2013-10-27
4009,Finance,Coordinator,Bachelor,22,M,,04/06/2018
4010,Operations,Assistant,High School,48,M," R$ 9,522.50 ",2020-08-04
4011,HR,Coordinator,Bachelor,37,F," R$ 7,799.23 ",2014-04-19
4012,IT,Manager,Master,57,M," R$ 16,031.99 ",16/02/2014
4013,IT,Assistant,High School,27,," R$ 9,760.44 ",2010-07-20
4014,Logistics,Director,PhD,31,M," R$ 6,503.86 ",14/07/2012
4015,HR,Technician,Technical Diploma,60,F,,2023-09-27
4016,Marketing,Specialist,,40,F," R$ 10,470.65 ",2019-10-02
4017,Marketing,Analyst,Bachelor,31, ," R$ 9,367.58 ",30/09/2017
4018,Finance,Specialist,Master,47,F," R$ 22,343.64 ",2023-10-06
4019,Operations,Analyst,Bachelor,55,M," R$ 11,910.42 ",2020-07-13
4020,Logistics,Manager,Master,62,F," R$ 8,988.24 ",2022-02-07
4021,Legal,Technician,Technical Diploma,22,F," R$ 11,269.31 ",2014-05-10
4022,HR,Coordinator,Bachelor,31,M," R$ 6,443.65 ",2018-01-17
4023,HR,Assistant,High School,54,M," R$ 8,155.00 ",26/02/2017
4024,Logistics,Director,PhD,47,F," R$ 7,908.46 ",2015-09-11
4025,Marketing,Coordinator, ,55,F, ,2023-05-27
4026,Marketing,Specialist,Master,58,F," R$ 10,734.59 ",2022-07-12
4027,Marketing,Technician,Technical Diploma,34,M," R$ 9,770.84 ",2021-07-29
4028,Finance,Director,PhD,59,F," R$ 23,563.37 ",2011-05-26
4029,Finance,Technician,Technical Diploma,51,F," R$ 21,899.34 ",30/01/2023
4030,HR,Specialist,Master,45,M," R$ 8,561.01 ",2018-10-26
4031,Legal,Coordinator,Bachelor,63,F," R$ 19,624.69 ",2023-09-13
4032,Legal,Specialist,Master,55,F, ,2012-10-11
4033,Logistics,Analyst,Bachelor,58,F," R$ 9,049.08 ",2017-04-02
4034,HR,Manager,,40,M," R$ 7,266.31 ",2014-05-05
4035,Finance,Coordinator, ,23,F, ,2019-08-12
4036,IT,Assistant,High School,51,F," R$ 14,906.98 ",2011-02-25
4037,Logistics,Analyst,Bachelor,43,F," R$ 8,072.45 ",2016-12-21
4038,Marketing,Director,PhD,53,F," R$ 11,797.67 ",02/04/2017
4039,Finance,Assistant,High School,54,F," R$ 19,874.52 ",11/08/2012
4040,Legal,Director,PhD,61,M," R$ 22,341.20 ",2010-02-25
4041,Logistics,Assistant,High School,36,F," R$ 5,345.81 ",2016-01-11
4042,IT,Specialist,Master,27,," R$ 10,337.32 ",09/03/2017
4043,Legal,Coordinator,Bachelor,57,M,,2015-10-30
4044,Logistics,Coordinator,Bachelor,37, ," R$ 6,437.22 ",13/08/2021
4045,HR,Assistant,High School,42,M," R$ 7,984.96 ",2023-01-13
4046,Finance,Manager,Master,55,M," R$ 22,996.35 ",2015-06-24
4047,Logistics,Analyst,Bachelor,61,M," R$ 10,674.87 ",2017-08-07
4048,Marketing,Specialist,Master,59,F," R$ 12,052.40 ",17/01/2020
4049,Finance,Technician,Technical Diploma,56,M," R$ 23,390.41 ",2022-04-08
4050,Legal,Specialist,Master,54,M," R$ 18,327.46 ",2018-01-29
4051,Legal,Technician,Technical Diploma,29,F," R$ 15,106.86 ",2016-01-30
4052,Logistics, ,Technical Diploma,33,F," R$ 6,686.77 ",2016-01-24
4053,IT,Manager,Master,60,M," R$ 18,301.47 ",2016-01-22
4054,IT,Analyst,Bachelor,39,M," R$ 14,154.25 ",03/06/2020
4055,Operations,Coordinator,Bachelor,61,M," R$ 11,471.61 ",2020-07-07
4056,Finance, ,Master,42,M," R$ 18,899.62 ",2020-02-27
4057,HR,Specialist,Master,48,M," R$ 7,189.20 ",2010-07-18
4058,,Assistant,High School,33,F," R$ 15,441.92 ",2013-02-11
4059,Operations,Specialist,Master,27,F,,2020-04-02
4060,IT,Specialist,Master,52,M," R$ 15,771.73 ",2011-08-26
4061,Logistics,Analyst,Bachelor,55,F," R$ 19,172.19 ",19/07/2010
4062,Operations,Director,PhD,28,M," R$ 7,597.39 ",2016-05-23
4063,Marketing,Assistant,High School,52,F," R$ 13,131.93 ",2015-10-03
4064,HR,Coordinator,Bachelor,25,F," R$ 6,521.92 ",2021-02-25
4065,IT,Specialist,Master,38,M," R$ 13,500.45 ",31/03/2012
4066,Operations,Assistant,High School,50,F," R$ 10,267.89 ",2015-04-17
4067, ,Technician,Technical Diploma,24,M," R$ 5,799.40 ",01/06/2021
4068,IT,Assistant,High School,45,M," R$ 15,142.53 ",2021-10-10
4069,Marketing,Director,PhD,24,M," R$ 8,378.88 ",2017-09-15
4070,Marketing,Manager,Master,60,M," R$ 13,901.21 ",2018-02-25
4071,Finance,Director,PhD,48,M," R$ 23,917.78 ",2012-07-26
4072,Operations,Technician,Technical Diploma,22,M," R$ 5,573.26 ",2013-09-12
4073,Marketing,Analyst,Bachelor,36,F," R$ 10,524.96 ",2012-02-04
4074,Marketing,Manager,Master,35,F," R$ 9,223.90 ",2021-08-08
4075,Logistics,Manager,Master,25,M," R$ 5,437.88 ",2013-10-15
4076,Finance,Coordinator,Bachelor,25,F," R$ 16,002.48 ",2023-07-22
4077,Marketing,Manager,Master,46,F," R$ 11,137.66 ",09/08/2022
4078, ,Director,PhD,32,M," R$ 10,524.57 ",2017-02-23
4079,Finance,Director,PhD,54,M," R$ 23,152.00 ",2011-11-01
4080,Logistics,Manager,Master,32,M," R$ 6,227.67 ",10/07/2012
4081,IT,Director,PhD,33,M," R$ 13,578.29 ",2018-03-07
4082,Logistics,Manager,Master,36,F," R$ 4,991.76 ",2016-12-24
4083,Logistics, ,High School,47,M," R$ 7,682.56 ",2015-07-09
4084,Finance,Assistant,High School,45,M," R$ 22,615.17 ",2022-08-10
4085,,Technician,Technical Diploma,47,M," R$ 8,142.41 ",10/08/2020
4086,Finance,Assistant,High School,48,F," R$ 19,565.80 ",2022-01-02
4087,IT,Technician,Technical Diploma,57,M," R$ 15,075.82 ",27/10/2019
4088,Finance,Coordinator,Bachelor,48,F," R$ 17,379.48 ",21/04/2023
4089,Legal,Technician,Technical Diploma,59,M," R$ 22,557.05 ",2012-04-09
4090,Legal,Assistant,High School,23,F," R$ 11,663.40 ",01/08/2010
4091,Marketing,Director,PhD,44,M," R$ 10,914.50 ",2023-12-11
4092,Finance,Director,PhD,30,M," R$ 16,956.40 ",24/05/2017
4093,IT,Manager,Master,29,M," R$ 12,536.11 ",2014-05-30
4094,Operations,Technician,Technical Diploma,61,F," R$ 11,481.73 ",2012-10-08
4095,IT,Technician, ,63,F," R$ 17,718.84 ",2015-04-20
4096,Marketing,Director,PhD,22,F," R$ 9,151.69 ",2023-07-13
4097,HR,Specialist,Master,42,F," R$ 6,445.37 ",2023-09-09
4098,Operations,Manager,Master,47,F," R$ 10,586.12 ",2019-02-13
4099,HR,Director,PhD,36,," R$ 7,027.87 ",30/05/2011
4100,IT,Analyst,Bachelor,64,M," R$ 15,119.10 ",2014-11-10
4101,HR, ,Master,46,F," R$ 8,443.31 ",2019-08-22
4102,Marketing, ,Master,60,M," R$ 13,860.77 ",2018-07-19
4103,Operations,Director,PhD,37,M," R$ 9,221.78 ",2022-10-30
4104,HR,Analyst,Bachelor,56,F," R$ 9,683.83 ",2016-12-31
4105,Logistics,Manager,Master,44,F," R$ 7,646.98 ",2014-01-15
4106,Logistics,Director,PhD,33,M, ,2010-11-26
4107,Legal,Director,PhD,40,M," R$ 15,306.37 ",2013-09-24
4108,HR,Assistant,High School,55,F," R$ 8,601.85 ",2012-10-15
